repayment_id,loan_id,due_date,payment_date,amount_paid,repayment_status
8157,5344,2025-05-31,2025-06-16,12583.65,Late
8158,9665,2025-10-29,2025-07-19,25668.83,On-Time
8159,8416,2025-08-02,2025-11-24,28605.17,On-Time
8160,6945,2025-11-25,2026-04-07,28429.82,Late
8161,3054,2026-02-15,2026-04-22,13253.01,On-Time
8162,7397,2025-08-05,2025-07-23,20236.22,Late
8163,8623,2026-02-09,2025-06-06,29304.52,On-Time
8164,4178,2026-01-19,2025-06-25,45141.21,Late
8165,4593,2025-10-10,2026-02-08,49679.1,Late
8166,5472,2026-02-13,2025-12-30,19879.23,Late
8167,10939,2025-08-02,2025-10-05,18254.28,Missed
8168,7491,2025-08-15,2026-03-09,19246.65,On-Time
8169,14615,2025-11-18,2026-04-26,32078.22,Missed
8170,11759,2025-07-19,2026-03-25,1346.23,On-Time
8171,12270,2025-10-05,2026-04-19,36087.84,Missed
8172,10420,2025-10-08,2026-04-16,4922.9,On-Time
8173,8257,2026-01-06,2026-04-19,43631.3,Missed
8174,765,2026-05-02,2025-07-13,2885.16,Missed
8175,12746,2025-06-19,2025-12-31,1605.03,Missed
8176,5928,2026-05-02,2025-10-21,36340.28,Late
8177,9037,2025-12-06,2026-01-22,34137.27,Missed
8178,4896,2026-02-01,2025-10-14,22891.73,Missed
8179,4283,2026-01-21,2026-03-31,19489.26,Late
8180,5511,2025-08-30,2025-08-27,19445.45,Late
8181,532,2025-12-10,2026-03-31,18780.64,Missed
8182,14310,2025-08-16,2025-11-09,29902.6,Late
8183,13344,2025-11-24,2025-06-23,31214.43,Missed
8184,9039,2026-04-16,2025-09-16,36677.39,On-Time
8185,34,2026-04-10,2025-11-01,45570.28,On-Time
8186,6805,2025-12-31,2026-03-04,11490.66,Missed
8187,1946,2026-05-09,2026-01-16,30086.84,Late
8188,5370,2025-11-16,2025-10-17,12256.42,Late
8189,11845,2025-06-11,2026-03-08,14100.8,On-Time
8190,5093,2026-04-05,2026-02-24,45541.87,Missed
8191,7618,2025-08-22,2025-12-16,7208.84,Late
8192,14625,2025-11-28,2025-10-30,45230.92,On-Time
8193,10176,2026-01-09,2025-10-28,15153.5,Missed
8194,9660,2025-07-13,2025-07-26,47975.62,Late
8195,14056,2025-06-29,2026-03-14,39477.01,Late
8196,13069,2026-04-14,2025-07-23,41416.82,On-Time
8197,1654,2026-02-12,2025-11-30,22993.25,Late
8198,338,2026-01-31,2025-09-06,2202.45,Late
8199,4961,2025-07-31,2025-08-28,17605.35,Missed
8200,735,2025-11-11,2026-01-31,9272.55,Late
8201,13275,2025-12-23,2026-03-10,27899.68,On-Time
8202,8326,2025-10-06,2026-02-27,6832.26,On-Time
8203,2722,2026-03-19,2026-04-24,23280.46,Late
8204,3760,2026-04-23,2025-09-08,37954.3,Missed
8205,7254,2025-09-28,2025-08-23,39830.99,On-Time
8206,7318,2025-11-24,2025-08-11,35442.89,Missed
8207,2451,2026-04-20,2025-07-28,46944.68,Missed
8208,12953,2025-06-22,2025-12-10,37143.26,On-Time
8209,6777,2026-04-29,2026-04-05,28470.59,Missed
8210,11811,2026-02-28,2025-08-19,7934.49,Late
8211,13451,2026-02-28,2025-10-22,9786.92,Missed
8212,11029,2026-02-28,2025-07-01,11081.16,Late
8213,1920,2026-03-12,2026-04-26,47823.58,Late
8214,7442,2025-09-18,2026-04-09,42483.6,On-Time
8215,12171,2026-01-09,2025-12-24,9408.56,Late
8216,1260,2025-08-25,2025-05-14,43442.89,Late
8217,1754,2025-07-02,2025-05-28,34113.17,On-Time
8218,8719,2026-03-05,2025-07-31,5245.4,Late
8219,2107,2026-04-09,2025-07-17,35370.23,Late
8220,4608,2025-12-19,2025-11-05,6580.98,On-Time
8221,5830,2025-08-01,2025-09-22,19251.69,Late
8222,3246,2025-08-10,2025-08-25,19088.19,Late
8223,9119,2025-11-21,2025-10-02,27773.84,On-Time
8224,1274,2025-07-05,2025-07-12,28889.34,On-Time
8225,13040,2025-08-18,2025-06-27,43272.7,Missed
8226,14386,2025-08-14,2025-08-17,35230.16,On-Time
8227,6296,2025-07-09,2025-12-28,32049.92,Missed
8228,7609,2025-11-29,2025-11-17,49725.97,On-Time
8229,13589,2026-05-08,2025-10-28,26676.67,Missed
8230,174,2026-01-12,2025-07-20,44777.56,Missed
8231,984,2025-09-09,2026-01-12,33519.98,Late
8232,7581,2025-10-13,2026-02-03,34591.65,On-Time
8233,4999,2025-10-01,2025-10-31,6152.9,Late
8234,7209,2026-02-18,2025-05-25,41543.77,Missed
8235,7947,2026-04-01,2026-03-19,18151.1,Late
8236,5525,2025-05-24,2025-09-01,35046.19,Missed
8237,8171,2026-02-27,2026-03-25,24329.67,On-Time
8238,796,2025-05-12,2026-02-11,11750.46,On-Time
8239,6824,2025-11-22,2025-06-01,29751.58,Missed
8240,9555,2025-09-26,2025-10-25,36508.99,Late
8241,14969,2026-03-08,2026-02-17,3594.86,Missed
8242,1611,2025-05-21,2026-01-12,12631.07,Late
8243,2187,2025-12-11,2025-07-07,1818.83,Late
8244,13305,2026-04-15,2026-03-19,47906.57,Missed
8245,12821,2026-03-31,2025-11-22,13016.85,Missed
8246,9429,2026-01-03,2026-05-02,23443.0,Late
8247,10618,2026-05-01,2025-09-30,38556.69,Late
8248,12474,2025-05-09,2025-06-27,39854.44,Late
8249,11087,2025-12-19,2025-05-25,6171.72,Late
8250,7596,2025-06-28,2026-01-10,28834.91,Late
8251,10228,2025-07-17,2025-06-09,39477.44,Missed
8252,1902,2025-05-18,2025-10-18,11764.84,On-Time
8253,7463,2025-12-27,2026-01-03,30331.84,Late
8254,557,2026-01-08,2026-01-23,32506.51,Late
8255,14446,2026-01-23,2026-04-01,27755.36,On-Time
8256,14015,2025-07-25,2025-11-05,36733.53,Missed
8257,6836,2025-11-25,2025-10-31,35299.14,On-Time
8258,9942,2025-06-14,2025-10-24,20273.96,Late
8259,14380,2026-04-03,2025-12-27,45355.39,On-Time
8260,8032,2026-03-24,2025-08-31,5878.98,Missed
8261,6580,2026-05-08,2025-10-11,47954.39,On-Time
8262,8916,2025-07-26,2025-11-25,24568.13,On-Time
8263,11648,2026-02-03,2025-08-31,19454.26,Missed
8264,2717,2025-05-15,2026-04-13,35611.79,Late
8265,5651,2025-12-24,2026-02-02,38401.34,On-Time
8266,12364,2025-11-27,2025-08-13,23582.14,Late
8267,778,2025-07-28,2026-01-30,16009.5,On-Time
8268,2630,2025-10-24,2026-02-16,48258.42,On-Time
8269,3524,2025-11-23,2025-06-20,36195.79,Missed
8270,11523,2025-12-02,2026-04-05,18837.93,Late
8271,5146,2026-04-06,2026-02-11,49293.16,On-Time
8272,1090,2026-02-07,2026-02-24,12999.36,On-Time
8273,10960,2026-04-22,2025-07-26,37935.83,Late
8274,9778,2025-07-01,2025-08-29,20392.46,Late
8275,344,2026-04-25,2026-04-22,6173.35,Missed
8276,1850,2026-03-09,2025-07-16,18551.44,Late
8277,1472,2025-07-22,2026-02-11,49388.91,On-Time
8278,9243,2026-01-15,2025-08-31,20533.27,On-Time
8279,12785,2026-04-23,2026-05-03,20462.24,Missed
8280,2519,2025-05-11,2025-12-04,8710.5,Missed
8281,6227,2025-11-28,2026-03-04,21325.32,Missed
8282,7377,2025-09-29,2025-10-27,6351.8,Missed
8283,11422,2025-10-28,2025-11-21,3215.0,Late
8284,13322,2025-10-18,2026-03-09,47445.51,Late
8285,8755,2025-11-01,2026-03-16,43735.22,On-Time
8286,6162,2025-11-26,2025-12-26,16416.81,Late
8287,13340,2025-09-15,2026-03-06,41876.38,On-Time
8288,14550,2026-03-08,2026-01-11,14359.04,On-Time
8289,2092,2026-02-03,2025-10-10,18552.7,Late
8290,13119,2026-01-10,2025-12-08,33935.68,Late
8291,13641,2025-11-30,2026-02-07,23797.01,Late
8292,11071,2025-09-10,2026-03-22,25170.85,Missed
8293,946,2025-07-14,2025-11-21,24550.26,Missed
8294,3490,2026-03-12,2026-02-21,39779.97,Late
8295,1821,2026-03-23,2026-02-06,40783.66,Missed
8296,309,2026-01-28,2025-09-15,25725.85,Late
8297,1891,2025-10-10,2026-03-22,6198.67,Late
8298,2031,2025-05-31,2025-10-04,30200.13,On-Time
8299,3441,2025-11-21,2025-06-16,45564.1,Late
8300,1016,2025-09-30,2025-07-14,8919.22,Missed
8301,9075,2025-11-25,2026-03-11,46284.64,On-Time
8302,12016,2025-10-25,2025-09-29,30510.69,Missed
8303,14268,2025-10-02,2025-08-12,42508.12,On-Time
8304,4567,2025-12-05,2025-06-12,38886.83,Late
8305,14052,2025-12-25,2025-08-09,34075.35,On-Time
8306,6685,2025-12-15,2025-07-19,16154.49,Missed
8307,14394,2025-10-27,2025-09-06,44756.02,Missed
8308,5326,2025-06-28,2025-08-05,20322.97,Missed
8309,12554,2025-09-29,2025-07-04,45920.31,On-Time
8310,11625,2025-10-24,2025-10-26,3674.6,Missed
8311,603,2025-12-03,2026-01-05,37090.36,Missed
8312,9566,2026-01-29,2025-11-16,26171.1,Missed
8313,6912,2025-12-13,2026-01-06,30583.34,Late
8314,8066,2025-10-24,2025-08-11,29607.88,Missed
8315,10944,2025-08-14,2026-04-27,33286.05,On-Time
8316,12886,2026-01-05,2026-02-08,28024.26,Late
8317,11318,2025-07-23,2025-09-08,33606.6,On-Time
8318,12964,2026-02-10,2026-03-08,14567.76,Late
8319,12805,2025-09-14,2025-07-22,45425.72,Late
8320,1242,2025-11-01,2026-05-09,33132.34,Missed
8321,14847,2025-10-12,2025-11-23,16305.96,Late
8322,2102,2025-07-23,2026-02-05,19838.91,Late
8323,831,2025-11-27,2025-07-23,15651.59,Missed
8324,14374,2025-12-25,2026-01-13,26229.11,Missed
8325,5388,2026-03-09,2025-07-10,14559.25,Late
8326,6811,2025-06-30,2025-07-02,2739.75,Missed
8327,7400,2025-10-17,2025-08-14,1777.63,Missed
8328,3576,2026-04-12,2025-10-24,7878.57,On-Time
8329,4526,2026-05-05,2026-05-05,4377.44,Missed
8330,11228,2026-03-30,2025-08-27,27532.52,Missed
8331,11590,2025-10-09,2025-09-15,48180.69,Late
8332,13450,2025-11-27,2025-11-19,11530.67,On-Time
8333,10981,2025-05-16,2025-10-25,8061.27,On-Time
8334,1233,2025-09-09,2026-02-22,41186.6,On-Time
8335,3880,2025-06-27,2026-03-27,30177.99,Late
8336,7592,2026-02-05,2026-01-18,35275.85,Late
8337,7282,2025-07-05,2026-01-22,40690.34,On-Time
8338,468,2025-06-27,2025-08-26,15751.89,Missed
8339,11729,2025-09-29,2026-01-07,44643.37,Late
8340,1782,2025-09-22,2025-09-03,17662.64,Missed
8341,11141,2025-08-22,2025-10-31,19687.32,Late
8342,8420,2026-05-03,2026-05-07,10877.42,Missed
8343,2146,2026-01-17,2025-12-02,21614.48,Late
8344,6892,2025-12-02,2025-09-27,49180.03,On-Time
8345,9193,2026-02-18,2025-11-19,38672.52,Missed
8346,12527,2025-12-27,2026-02-16,1062.01,Missed
8347,7141,2026-04-15,2025-08-13,8439.29,Missed
8348,11225,2025-08-20,2025-06-20,33436.35,Late
8349,9443,2025-06-15,2025-11-11,9990.01,On-Time
8350,14431,2025-12-18,2025-11-14,17058.91,Late
8351,11670,2025-09-29,2026-01-13,10096.7,Missed
8352,4896,2025-06-18,2026-01-12,15114.69,On-Time
8353,7640,2025-06-28,2025-10-15,4833.19,On-Time
8354,5305,2026-01-24,2025-10-25,42420.03,Missed
8355,3673,2025-08-17,2025-06-29,39599.51,Missed
8356,8681,2025-09-17,2025-10-06,31466.63,Late
8357,9847,2026-03-02,2026-02-12,14682.22,On-Time
8358,3355,2025-07-19,2025-09-10,3239.83,Missed
8359,10050,2026-01-13,2026-04-11,32895.14,Late
8360,10573,2025-08-22,2025-11-16,20098.85,Missed
8361,14365,2025-11-05,2025-06-03,12407.21,On-Time
8362,6128,2025-11-29,2025-10-31,34714.63,Late
8363,4121,2025-10-14,2025-12-07,21083.25,On-Time
8364,2376,2025-12-25,2025-09-13,33291.23,On-Time
8365,10768,2025-06-19,2025-12-25,35535.75,Late
8366,12289,2026-02-21,2025-08-09,44262.66,Late
8367,6244,2026-04-27,2025-10-13,7871.07,Late
8368,13332,2026-01-05,2026-04-08,39153.31,Late
8369,12659,2025-09-05,2026-04-01,13699.06,On-Time
8370,3281,2026-01-15,2026-02-28,46708.26,On-Time
8371,9066,2025-05-27,2026-02-26,10054.48,Missed
8372,9313,2025-08-28,2025-05-22,40119.45,Missed
8373,6579,2025-12-20,2026-04-24,33503.95,On-Time
8374,896,2025-08-27,2025-06-04,28755.17,Late
8375,7341,2025-07-27,2025-11-04,18447.19,Late
8376,7356,2026-03-26,2025-09-09,31557.07,On-Time
8377,13366,2025-12-03,2025-11-30,20690.36,Missed
8378,9382,2025-05-24,2025-08-26,19733.76,Late
8379,13559,2025-05-10,2026-01-25,36227.03,Late
8380,6978,2025-06-27,2025-07-10,21827.51,On-Time
8381,9372,2025-06-13,2026-05-04,22209.79,Late
8382,13866,2025-07-20,2025-05-15,26090.02,On-Time
8383,4446,2025-10-26,2026-03-21,23359.0,Missed
8384,11200,2025-06-14,2025-10-27,12329.28,Late
8385,13285,2025-10-22,2025-11-18,47586.54,Missed
8386,14851,2025-05-28,2025-08-21,36055.08,On-Time
8387,9765,2025-12-09,2026-02-09,7650.95,Late
8388,1253,2025-06-10,2026-04-08,21778.71,On-Time
8389,9354,2025-06-07,2025-11-11,26076.18,Late
8390,9894,2025-07-29,2025-06-09,6104.74,Late
8391,13801,2025-06-04,2026-01-03,28099.18,Late
8392,13382,2025-05-22,2025-07-17,17681.64,Late
8393,2945,2025-11-16,2025-09-19,8144.44,Late
8394,4759,2025-11-17,2025-08-03,36693.14,On-Time
8395,10578,2026-04-06,2025-06-15,41425.16,Late
8396,1707,2025-12-25,2025-08-10,32790.94,Late
8397,4365,2025-12-06,2025-09-21,28188.76,Missed
8398,12419,2025-08-18,2025-11-09,39011.31,Late
8399,6636,2025-11-19,2026-03-08,49411.99,Missed
8400,14901,2025-12-01,2025-12-02,32362.28,On-Time
8401,13472,2026-01-03,2026-03-11,39402.9,On-Time
8402,13960,2026-03-30,2026-01-06,43567.76,On-Time
8403,1452,2025-07-11,2025-10-25,30688.13,Late
8404,9343,2025-09-13,2025-08-13,39642.78,Late
8405,14319,2026-01-17,2025-07-16,1660.19,Late
8406,3561,2025-10-05,2025-10-06,20822.76,On-Time
8407,13341,2026-04-07,2025-05-10,46140.69,Missed
8408,5077,2025-05-12,2025-09-13,21090.75,On-Time
8409,11322,2026-04-02,2026-02-24,11138.45,Missed
8410,7715,2025-07-01,2025-10-04,10995.17,On-Time
8411,7913,2026-03-21,2026-01-30,21800.92,Missed
8412,12738,2025-10-18,2025-05-12,28275.89,Late
8413,11007,2026-01-10,2026-03-06,25650.46,Late
8414,1328,2025-09-14,2026-01-10,17482.43,Missed
8415,8617,2025-09-16,2025-10-09,26451.3,Missed
8416,9686,2025-10-10,2025-07-10,8340.44,Late
8417,7186,2026-02-24,2025-05-23,36496.41,Missed
8418,14724,2025-08-18,2026-05-05,26357.28,On-Time
8419,11657,2025-11-09,2025-11-07,40014.09,Missed
8420,1559,2026-02-24,2025-06-07,8772.68,Late
8421,5250,2026-01-06,2026-01-09,49531.6,Missed
8422,4087,2025-05-26,2025-06-18,37298.08,Late
8423,6728,2026-02-12,2026-03-01,39947.82,Late
8424,14965,2025-09-27,2025-08-22,37801.25,Missed
8425,10908,2025-12-10,2025-12-11,21816.76,On-Time
8426,8493,2025-11-20,2025-07-27,44367.78,Late
8427,10185,2025-06-28,2026-02-16,40965.26,Late
8428,1323,2025-11-29,2025-10-25,3809.44,Missed
8429,11010,2025-11-13,2026-01-06,1047.19,Late
8430,10755,2026-01-12,2025-09-06,47052.98,On-Time
8431,5705,2025-10-30,2025-08-12,47534.85,Missed
8432,13455,2026-01-13,2025-09-14,28450.34,Missed
8433,9941,2026-03-25,2026-03-19,4502.26,Late
8434,7718,2025-05-29,2025-10-05,15605.51,Late
8435,8226,2025-11-13,2026-01-22,3451.86,Missed
8436,8305,2026-02-10,2025-07-01,44773.26,Late
8437,13273,2025-12-20,2025-11-17,7063.85,On-Time
8438,12404,2025-05-22,2026-05-08,4414.18,Missed
8439,10449,2026-04-16,2025-10-07,48143.28,On-Time
8440,1139,2026-02-04,2025-08-13,4377.89,Late
8441,5150,2025-10-08,2026-03-03,2157.38,On-Time
8442,3797,2025-07-13,2026-03-22,11714.0,Missed
8443,8895,2025-08-11,2025-05-29,40869.99,Late
8444,1090,2025-11-06,2025-10-14,30708.76,Late
8445,2296,2025-07-19,2025-06-19,38208.59,On-Time
8446,13989,2025-07-31,2025-09-26,34854.36,On-Time
8447,12061,2025-11-21,2025-07-31,14237.26,On-Time
8448,14684,2025-10-31,2025-06-09,16886.56,On-Time
8449,4803,2026-04-22,2025-06-25,16193.19,Missed
8450,336,2025-05-25,2025-10-31,7918.06,On-Time
8451,12252,2026-02-14,2026-04-27,4224.38,Late
8452,13109,2025-11-12,2025-10-01,24244.18,Missed
8453,5026,2025-11-16,2025-08-17,14437.64,Missed
8454,8598,2025-11-02,2025-05-27,43552.72,Missed
8455,6312,2025-11-18,2026-02-15,18927.6,Late
8456,11990,2025-12-09,2026-03-24,12340.35,On-Time
8457,3318,2025-10-02,2026-04-30,46965.4,On-Time
8458,692,2026-02-24,2026-03-21,8068.31,Late
8459,1028,2026-01-21,2025-11-22,24254.06,On-Time
8460,5912,2025-08-18,2026-03-20,4927.63,Late
8461,1002,2026-05-04,2025-05-17,3933.65,Missed
8462,9008,2025-05-22,2026-04-18,36102.02,Missed
8463,4014,2025-06-28,2026-03-12,43560.09,Missed
8464,7331,2025-11-29,2025-09-28,27076.86,On-Time
8465,11191,2025-08-23,2025-09-27,12059.56,Late
8466,1681,2025-07-20,2025-12-22,4993.86,Late
8467,10620,2025-10-03,2025-07-07,5446.97,Late
8468,1862,2025-09-13,2025-10-09,20240.14,Late
8469,14344,2025-05-20,2025-09-08,38574.45,Missed
8470,8490,2025-05-23,2026-02-19,43689.54,Missed
8471,465,2025-06-15,2025-06-13,10537.37,Missed
8472,10596,2025-10-30,2025-12-03,7134.05,On-Time
8473,4814,2025-08-06,2025-09-06,40847.61,Missed
8474,12195,2026-03-18,2025-09-12,44033.05,Late
8475,6303,2025-12-30,2025-06-07,2367.38,Late
8476,6924,2026-05-07,2025-06-14,17097.72,Late
8477,5859,2026-05-09,2025-10-25,24467.83,Missed
8478,14875,2026-01-31,2025-07-20,27261.2,Missed
8479,5950,2025-07-10,2025-11-17,45934.98,Missed
8480,13906,2025-08-10,2025-07-21,24518.75,Missed
8481,5333,2025-06-14,2025-12-15,47289.12,On-Time
8482,5060,2025-08-14,2025-11-06,19068.67,Missed
8483,10013,2025-11-16,2026-03-10,38481.46,On-Time
8484,870,2025-07-01,2025-10-18,46978.81,On-Time
8485,2364,2025-09-16,2026-01-21,23704.1,On-Time
8486,5087,2025-11-15,2025-05-18,6944.81,On-Time
8487,13793,2025-08-10,2026-02-27,46635.59,Late
8488,280,2025-10-10,2025-08-05,45970.4,Missed
8489,13398,2026-03-14,2026-03-30,30969.4,Missed
8490,9934,2026-01-04,2025-11-03,47150.14,On-Time
8491,7114,2025-05-14,2025-09-01,48639.15,On-Time
8492,12397,2025-06-19,2025-10-04,10229.83,Missed
8493,10528,2026-04-07,2026-04-18,48365.59,Missed
8494,5685,2025-10-17,2025-10-01,10304.15,Late
8495,1321,2025-11-04,2026-01-03,21436.28,Late
8496,5598,2026-05-04,2026-02-24,6176.5,On-Time
8497,14342,2026-03-25,2025-10-01,36478.79,Missed
8498,14201,2026-01-20,2026-04-24,20926.05,Late
8499,11413,2026-02-08,2025-11-13,40908.0,Late
8500,11314,2026-03-30,2026-04-17,14867.13,Missed
8501,13352,2025-06-07,2025-06-06,8587.67,Missed
8502,12542,2025-06-16,2025-05-15,35233.89,On-Time
8503,11879,2025-10-20,2025-12-11,32031.44,Missed
8504,11915,2026-03-30,2026-03-23,35940.84,On-Time
8505,11946,2026-01-06,2025-09-10,28430.65,Missed
8506,6307,2026-02-26,2025-07-13,43388.95,Late
8507,9669,2025-11-17,2025-09-16,23353.24,Late
8508,14578,2025-09-16,2026-02-23,8438.13,Missed
8509,3623,2025-11-03,2025-10-12,40451.23,On-Time
8510,7481,2025-12-20,2026-02-24,47253.55,Late
8511,7602,2025-07-09,2025-09-13,25777.41,Missed
8512,614,2025-05-28,2025-10-06,24058.77,Late
8513,11284,2025-07-28,2025-09-27,36695.27,Late
8514,13531,2025-05-16,2025-10-29,25866.27,On-Time
8515,13584,2025-06-08,2025-06-11,17831.03,Missed
8516,9866,2025-12-25,2025-06-30,21491.02,Late
8517,11150,2026-02-21,2025-07-06,37602.13,Late
8518,11073,2026-01-16,2025-06-08,28195.74,Late
8519,11638,2025-11-01,2025-12-10,29555.27,Missed
8520,9355,2025-10-22,2025-11-12,29862.99,On-Time
8521,9045,2025-08-26,2025-11-02,29440.37,On-Time
8522,12402,2026-02-01,2025-08-01,10687.14,Late
8523,2502,2025-12-24,2026-01-06,15009.04,On-Time
8524,13475,2026-02-06,2025-07-01,22845.86,Missed
8525,6283,2025-06-07,2025-06-26,27452.77,On-Time
8526,14728,2025-09-29,2026-05-05,5281.2,Missed
8527,2638,2025-10-09,2025-07-12,44006.87,Late
8528,2420,2025-11-22,2025-12-21,27366.4,Late
8529,14375,2025-05-14,2025-10-20,45352.15,On-Time
8530,949,2026-04-05,2025-06-20,19985.74,On-Time
8531,4333,2026-01-09,2025-11-07,4459.91,On-Time
8532,89,2025-05-23,2025-09-01,7454.01,Missed
8533,400,2025-08-18,2026-04-11,34213.9,Late
8534,3156,2025-06-27,2026-03-11,26109.64,Late
8535,1658,2025-10-05,2025-05-14,3332.21,Late
8536,4862,2025-07-16,2025-09-15,37409.6,Late
8537,5242,2026-04-11,2025-09-14,40876.88,Late
8538,9735,2026-01-15,2025-08-21,10782.9,Missed
8539,708,2026-04-09,2025-11-30,42307.1,On-Time
8540,11967,2025-06-10,2026-04-08,33990.09,Missed
8541,10594,2026-02-13,2025-09-18,11390.1,Missed
8542,9090,2026-02-03,2025-09-05,18106.66,Late
8543,5810,2026-01-18,2025-08-08,23058.82,Late
8544,2147,2025-07-07,2026-01-07,45467.01,Missed
8545,7400,2025-11-26,2025-07-31,48820.57,On-Time
8546,6303,2025-12-29,2025-07-07,32312.35,Late
8547,14519,2025-09-02,2025-11-05,30975.67,Late
8548,231,2025-07-03,2025-07-25,10854.6,Missed
8549,10643,2025-12-08,2026-01-17,48560.72,Late
8550,12570,2025-06-09,2025-12-11,32101.22,Late
8551,3354,2025-11-04,2026-01-19,38127.62,On-Time
8552,997,2025-11-07,2025-11-04,33350.41,Missed
8553,5222,2025-12-18,2025-12-16,12506.39,On-Time
8554,5316,2025-12-19,2025-09-28,12544.14,Late
8555,6473,2026-02-03,2025-09-24,35560.41,Missed
8556,6060,2026-03-30,2025-06-09,26226.74,Late
8557,1916,2025-11-23,2025-11-09,24139.76,Missed
8558,10894,2025-10-09,2026-01-17,31827.42,Late
8559,11358,2025-10-17,2026-04-05,38699.75,On-Time
8560,411,2026-02-07,2026-03-18,12283.51,On-Time
8561,5272,2025-12-22,2025-08-23,4930.3,Late
8562,14183,2026-03-14,2025-07-13,3678.45,Missed
8563,13700,2026-04-24,2026-02-20,24276.25,Missed
8564,5207,2026-04-07,2025-10-02,23142.97,Late
8565,4426,2025-12-05,2025-06-13,27282.89,Missed
8566,2208,2025-08-05,2026-02-04,36412.77,Late
8567,7264,2025-06-26,2025-12-03,31428.43,Late
8568,12491,2025-11-22,2025-09-17,10412.23,Missed
8569,2104,2025-07-26,2025-05-28,38232.06,Late
8570,6691,2026-01-12,2025-11-01,49594.16,On-Time
8571,9722,2026-03-13,2026-04-01,20576.26,On-Time
8572,6738,2025-10-19,2025-10-03,15413.56,Missed
8573,7531,2025-09-21,2025-08-18,21718.02,Late
8574,1233,2026-02-03,2025-09-17,33457.67,Missed
8575,4390,2025-05-17,2025-12-12,31003.58,On-Time
8576,9579,2026-02-15,2025-12-08,4566.35,Missed
8577,11627,2025-10-02,2025-08-25,29459.24,Late
8578,9839,2026-01-07,2025-05-29,10991.33,Missed
8579,5070,2026-01-18,2026-02-22,9199.2,Missed
8580,3483,2026-03-07,2025-07-09,36925.49,Late
8581,13744,2025-09-17,2025-07-27,14398.67,Missed
8582,596,2026-01-18,2026-02-08,3381.26,On-Time
8583,8341,2025-06-12,2025-06-29,44360.66,On-Time
8584,2964,2026-03-02,2025-12-28,48258.59,Missed
8585,10213,2025-06-15,2025-08-08,36010.36,On-Time
8586,800,2026-01-31,2025-09-10,37958.53,Late
8587,14867,2026-04-02,2026-02-19,49409.33,Late
8588,9682,2025-06-02,2026-03-23,3122.02,Missed
8589,10351,2026-02-27,2025-07-29,24359.54,Late
8590,12687,2026-04-14,2026-03-29,36405.39,Missed
8591,12085,2025-05-21,2025-10-10,37992.84,Missed
8592,12000,2026-02-09,2026-01-31,35267.98,Late
8593,10146,2026-03-09,2025-12-15,32245.11,Late
8594,6666,2025-06-27,2025-12-12,38168.07,Late
8595,9714,2025-10-19,2025-10-10,45850.94,On-Time
8596,7788,2025-11-27,2026-04-20,27373.32,Missed
8597,11631,2025-09-30,2025-08-28,8811.63,Late
8598,4179,2025-10-08,2026-02-08,44956.68,Late
8599,9092,2025-09-24,2025-08-11,1549.04,On-Time
8600,1062,2026-05-06,2025-07-10,24881.12,On-Time
8601,7327,2026-02-14,2026-04-10,28537.03,Missed
8602,12,2026-01-16,2026-01-08,31807.2,On-Time
8603,5425,2026-04-24,2026-02-01,25329.93,On-Time
8604,12435,2025-11-25,2025-09-14,25995.66,On-Time
8605,5647,2026-03-09,2025-10-24,49603.58,On-Time
8606,2856,2026-03-18,2026-05-07,25121.36,On-Time
8607,14525,2025-09-26,2025-11-04,38522.73,Missed
8608,13114,2025-08-08,2025-12-09,36821.19,Missed
8609,2411,2026-01-31,2025-11-21,41964.02,Late
8610,2655,2026-04-17,2025-10-15,38904.03,Missed
8611,4099,2025-12-12,2025-10-06,20038.14,On-Time
8612,14953,2025-08-30,2025-08-15,36936.27,Late
8613,4928,2025-08-28,2025-10-25,23659.94,Late
8614,432,2026-02-18,2025-06-10,26231.31,Missed
8615,7770,2026-03-31,2025-09-16,11532.37,Missed
8616,11088,2026-03-06,2026-03-31,5770.09,Missed
8617,13950,2025-06-23,2025-09-10,5475.76,Late
8618,9440,2025-10-08,2026-03-11,9202.42,On-Time
8619,5796,2026-02-26,2025-06-27,21592.96,Late
8620,3828,2025-11-13,2025-05-19,47788.57,On-Time
