loan_id,customer_id,loan_amount,interest_rate,tenure_months,loan_status,disbursement_date
6545,10000,889378,12.46,36,Acive,2025-10-23
6546,10000,920217,14.85,48,Acive,2025-03-28
6547,10000,141770,8.24,24,Default,2024-07-14
6548,10000,347546,14.8,36,Closed,2025-06-18
6549,10000,139737,20.87,36,Acive,2025-09-11
6550,10000,693579,13.79,36,Acive,2024-08-22
6551,10000,788161,22.62,24,Default,2025-05-11
6552,10000,850794,13.06,36,Acive,2024-05-11
6553,10000,813396,18.82,24,Acive,2025-03-06
6554,10000,375247,13.72,24,Default,2024-07-25
6555,10000,212261,19.59,48,Default,2025-09-04
6556,10000,371298,18.1,36,Closed,2025-02-20
6557,10000,813250,18.95,6,Acive,2025-07-20
6558,10000,779111,20.97,24,Closed,2024-08-02
6559,10000,736955,19.98,24,Closed,2024-08-25
6560,10000,315190,11.13,24,Default,2026-03-27
6561,10000,324356,8.93,12,Acive,2026-04-02
6562,10000,721561,9.28,6,Closed,2026-03-23
6563,10000,353616,14.28,6,Default,2025-09-26
6564,10000,437704,9.42,24,Acive,2024-05-31
6565,10000,504165,16.97,6,Default,2025-10-29
6566,10000,662211,21.59,24,Closed,2025-03-02
6567,10000,441576,9.99,12,Closed,2024-11-24
6568,10000,402132,14.56,36,Acive,2024-06-13
6569,10000,142942,9.43,48,Default,2025-01-20
6570,10000,257505,13.86,36,Acive,2025-05-03
6571,10000,157836,12.19,12,Closed,2024-07-30
6572,10000,475925,12.57,24,Acive,2026-02-18
6573,10000,978196,19.68,48,Closed,2025-10-29
6574,10000,562005,17.41,36,Acive,2025-02-19
6575,10000,506017,15.33,36,Acive,2025-07-05
6576,10000,851249,10.59,6,Closed,2025-06-26
6577,10000,314498,19.16,36,Default,2025-03-23
6578,10000,403619,18.63,24,Default,2025-11-27
6579,10000,636615,20.99,48,Default,2024-08-29
6580,10000,236292,16.27,36,Closed,2025-12-31
6581,10000,617706,12.04,36,Default,2026-03-16
6582,10000,211516,8.8,6,Default,2025-01-23
6583,10000,865478,18.77,36,Acive,2024-06-21
6584,10000,801705,10.19,48,Closed,2025-08-17
6585,10000,414718,13.16,6,Default,2025-10-25
6586,10000,516248,19.14,6,Closed,2025-11-17
6587,10000,626877,22.05,12,Acive,2026-03-04
6588,10000,625053,17.68,36,Acive,2025-09-10
6589,10000,477654,19.3,6,Acive,2024-09-17
6590,10000,964461,18.81,6,Closed,2025-01-23
6591,10000,307034,23.31,48,Acive,2024-10-13
6592,10000,584007,11.4,48,Closed,2025-02-21
6593,10000,894807,22.82,12,Acive,2024-05-12
6594,10000,583315,17.99,12,Closed,2025-06-16
6595,10000,996774,23.96,48,Closed,2025-08-21
6596,10000,635668,21.55,12,Closed,2025-10-16
6597,10000,592480,15.78,12,Closed,2025-11-19
6598,10000,465215,19.04,6,Default,2024-12-11
6599,10000,185462,22.84,48,Closed,2025-12-15
6600,10000,778914,12.93,36,Closed,2024-12-05
6601,10000,466265,20.48,12,Closed,2025-01-10
6602,10000,68014,17.97,24,Acive,2025-08-27
6603,10000,473038,12.52,24,Default,2025-07-18
6604,10000,833167,10.63,36,Default,2025-01-14
6605,10000,394787,23.81,12,Acive,2024-10-12
6606,10000,86150,17.34,6,Acive,2026-03-20
6607,10000,683447,20.81,12,Closed,2025-11-20
6608,10000,998271,18.85,12,Default,2026-04-07
6609,10000,267328,12.69,36,Closed,2025-01-03
6610,10000,322365,12.3,6,Acive,2025-07-10
6611,10000,627240,14.99,24,Default,2025-08-30
6612,10000,967020,23.67,6,Default,2025-08-03
6613,10000,755447,15.97,48,Closed,2024-09-19
6614,10000,83061,10.43,12,Default,2024-10-07
6615,10000,367157,11.75,36,Acive,2025-01-08
6616,10000,402261,14.07,48,Acive,2024-06-18
6617,10000,347332,14.26,48,Default,2025-07-11
6618,10000,131974,20.98,6,Closed,2024-11-17
6619,10000,123207,8.38,48,Acive,2024-10-13
6620,10000,363281,23.83,48,Default,2025-04-04
6621,10000,251758,10.81,36,Default,2025-08-18
6622,10000,881604,16.74,12,Closed,2026-04-03
6623,10000,804470,23.6,24,Acive,2024-08-21
6624,10000,53076,17.77,36,Closed,2024-07-04
6625,10000,428782,19.0,6,Closed,2025-11-02
6626,10000,179190,22.56,24,Acive,2024-05-28
6627,10000,281042,18.92,12,Acive,2026-03-14
6628,10000,240439,23.48,6,Default,2024-08-12
6629,10000,220045,22.3,12,Acive,2024-06-17
6630,10000,984369,9.21,24,Default,2025-11-15
6631,10000,695115,11.53,6,Acive,2024-11-13
6632,10000,871380,15.78,48,Closed,2025-08-08
6633,10000,164265,10.14,36,Acive,2025-06-03
6634,10000,626665,22.58,36,Acive,2024-12-23
6635,10000,598516,15.49,6,Default,2024-12-15
6636,10000,526428,22.83,48,Default,2024-10-31
6637,10000,279801,16.59,24,Acive,2025-07-26
6638,10000,301162,18.8,24,Acive,2024-07-17
6639,10000,881985,10.12,12,Acive,2025-10-17
6640,10000,836366,19.07,36,Acive,2024-08-15
6641,10000,554191,16.02,6,Acive,2026-04-10
6642,10000,836694,14.88,48,Default,2024-05-18
6643,10000,778972,20.68,48,Acive,2025-04-07
6644,10000,561635,18.1,12,Default,2025-10-14
6645,10000,205356,22.55,24,Default,2025-09-26
6646,10000,622629,20.82,6,Default,2025-02-13
6647,10000,590229,11.32,6,Acive,2025-09-28
6648,10000,547209,23.39,6,Acive,2024-12-26
6649,10000,140499,18.07,6,Acive,2025-06-27
6650,10000,314715,14.64,12,Acive,2025-02-19
6651,10000,586277,18.39,48,Default,2025-01-08
6652,10000,316914,12.04,12,Acive,2025-09-03
6653,10000,976111,12.32,48,Default,2026-04-04
6654,10000,984673,17.11,48,Acive,2025-12-28
6655,10000,155095,21.65,6,Closed,2024-07-13
6656,10000,355302,21.98,24,Acive,2025-02-10
6657,10000,130632,13.2,36,Default,2026-04-19
6658,10000,813223,23.29,48,Closed,2025-04-26
6659,10000,732779,12.59,6,Acive,2025-08-04
6660,10000,965486,11.72,36,Closed,2025-09-27
6661,10000,961844,10.11,24,Acive,2025-09-14
6662,10000,216452,17.48,48,Default,2024-11-28
6663,10000,342165,16.61,36,Default,2025-03-14
6664,10000,347410,19.65,12,Default,2026-02-15
6665,10000,171968,21.77,48,Acive,2025-10-10
6666,10000,238926,22.34,24,Default,2025-09-06
6667,10000,914585,13.17,36,Acive,2026-02-16
6668,10000,195109,22.07,12,Acive,2026-03-29
6669,10000,566851,8.71,36,Default,2024-11-06
6670,10000,895100,8.63,12,Acive,2024-11-27
6671,10000,74128,20.5,36,Default,2026-04-16
6672,10000,425514,13.96,24,Acive,2025-12-07
6673,10000,251916,14.32,48,Closed,2025-12-30
6674,10000,675273,18.82,12,Default,2026-04-25
6675,10000,110341,16.59,36,Default,2024-12-16
6676,10000,373274,14.38,36,Default,2025-03-09
6677,10000,189671,18.37,12,Default,2026-03-15
6678,10000,209943,15.71,24,Acive,2025-02-13
6679,10000,97927,10.92,36,Acive,2025-06-18
6680,10000,900661,17.69,24,Default,2025-03-30
6681,10000,964566,9.91,12,Acive,2026-02-26
6682,10000,165810,19.0,24,Closed,2024-06-03
6683,10000,897193,14.1,24,Acive,2025-10-22
6684,10000,578352,23.83,6,Default,2026-02-04
6685,10000,696816,10.5,24,Default,2024-10-26
6686,10000,204854,21.21,48,Default,2025-07-25
6687,10000,344403,20.02,36,Acive,2024-06-26
6688,10000,984419,19.42,36,Default,2025-08-23
6689,10000,135799,9.82,48,Default,2026-03-18
6690,10000,523639,20.07,6,Acive,2025-03-15
6691,10000,527190,20.17,24,Closed,2026-01-22
6692,10000,281199,15.58,24,Default,2025-01-08
6693,10000,237060,23.14,6,Default,2025-06-23
6694,10000,155197,14.68,12,Acive,2024-10-18
6695,10000,601167,22.11,12,Acive,2024-12-22
6696,10000,691671,9.45,48,Closed,2026-04-07
6697,10000,165478,15.99,36,Acive,2026-01-08
6698,10000,130434,9.19,48,Closed,2025-12-27
6699,10000,609577,14.14,24,Acive,2024-08-24
6700,10000,77220,20.0,6,Closed,2024-06-25
6701,10000,878448,23.76,6,Acive,2024-08-28
6702,10000,822761,23.24,6,Default,2026-01-11
6703,10000,544160,19.05,6,Acive,2025-07-22
6704,10000,635435,23.42,36,Closed,2024-07-30
6705,10000,745960,10.62,12,Closed,2025-07-30
6706,10000,74414,17.42,48,Default,2025-08-11
6707,10000,383244,22.47,48,Default,2024-10-31
6708,10000,849906,11.4,24,Closed,2024-11-12
6709,10000,55332,18.41,48,Closed,2025-05-16
6710,10000,855046,10.68,12,Default,2024-09-11
6711,10000,149620,17.23,24,Default,2025-03-20
6712,10000,702250,21.58,24,Acive,2024-05-18
6713,10000,791298,21.31,6,Default,2025-07-30
6714,10000,903196,18.65,6,Closed,2025-08-04
6715,10000,719890,10.28,48,Default,2025-11-19
6716,10000,250878,22.2,12,Closed,2025-11-05
6717,10000,932918,9.76,6,Default,2024-08-31
6718,10000,700254,21.73,24,Acive,2024-11-05
6719,10000,809573,10.66,24,Acive,2025-06-21
6720,10000,807469,20.66,36,Default,2025-11-02
6721,10000,421827,21.54,36,Default,2024-07-11
6722,10000,975038,9.18,36,Default,2024-06-04
6723,10000,378763,16.07,12,Default,2025-11-15
6724,10000,541547,14.26,6,Acive,2025-06-22
6725,10000,639199,16.6,24,Acive,2024-08-29
6726,10000,391234,15.22,48,Default,2025-10-22
6727,10000,533033,21.14,48,Closed,2025-03-18
6728,10000,129073,15.73,36,Closed,2025-10-09
6729,10000,103778,14.8,6,Default,2026-01-27
6730,10000,621195,20.59,12,Acive,2026-04-29
6731,10000,640909,12.14,24,Closed,2025-05-22
6732,10000,238366,23.05,36,Closed,2024-12-10
6733,10000,980245,11.88,36,Default,2024-11-26
6734,10000,457722,23.63,6,Closed,2025-10-18
6735,10000,785784,8.51,24,Acive,2026-05-05
6736,10000,439061,19.9,36,Closed,2026-02-01
6737,10000,169441,20.41,24,Acive,2025-09-08
6738,10000,502629,21.56,12,Closed,2025-03-09
6739,10000,431694,9.47,6,Default,2025-02-06
6740,10000,522826,8.63,6,Acive,2025-03-14
6741,10000,811457,13.43,12,Default,2025-05-04
6742,10000,965027,10.08,48,Closed,2025-12-23
6743,10000,460295,22.91,36,Default,2026-01-08
6744,10000,743506,8.37,6,Acive,2025-06-21
6745,10000,201439,12.45,24,Acive,2024-12-30
6746,10000,391461,15.56,36,Acive,2024-08-08
6747,10000,156799,14.1,6,Closed,2024-06-25
6748,10000,287013,21.44,24,Closed,2025-02-26
6749,10000,301261,17.18,48,Closed,2024-08-20
6750,10000,319862,12.24,6,Acive,2024-08-28
6751,10000,82994,17.74,6,Default,2024-11-06
6752,10000,833623,21.38,12,Closed,2024-09-05
6753,10000,517119,19.05,12,Default,2025-12-02
6754,10000,780824,20.93,36,Closed,2025-01-06
6755,10000,803832,9.35,24,Closed,2026-04-30
6756,10000,884192,9.45,12,Closed,2025-01-29
6757,10000,805769,15.99,6,Closed,2025-03-01
6758,10000,458609,14.62,24,Default,2025-09-16
6759,10000,643820,11.13,48,Closed,2025-03-13
6760,10000,672374,16.01,6,Default,2024-10-02
6761,10000,951544,14.48,24,Acive,2025-07-19
6762,10000,486896,15.16,12,Closed,2024-05-24
6763,10000,942700,8.61,12,Closed,2025-06-26
6764,10000,862606,20.32,24,Acive,2025-10-21
6765,10000,373175,15.03,48,Closed,2025-09-04
6766,10000,694560,14.57,12,Default,2024-08-13
6767,10000,117302,8.77,48,Acive,2025-12-11
6768,10000,75293,9.5,6,Acive,2024-10-12
6769,10000,724065,9.01,24,Acive,2025-05-19
6770,10000,432985,21.32,6,Acive,2024-07-07
6771,10000,294250,8.22,48,Acive,2024-07-15
6772,10000,139533,14.93,12,Closed,2025-10-09
6773,10000,995508,8.72,24,Acive,2026-03-24
6774,10000,314298,21.26,48,Default,2025-10-26
6775,10000,380353,9.07,36,Default,2024-07-10
6776,10000,837619,19.27,24,Acive,2025-12-25
6777,10000,803176,13.24,24,Closed,2026-01-11
6778,10000,726602,13.17,6,Closed,2025-11-17
6779,10000,573994,10.61,6,Acive,2024-08-29
6780,10000,802972,15.73,36,Acive,2025-08-01
6781,10000,814861,15.47,36,Closed,2026-04-18
6782,10000,640021,11.31,24,Closed,2024-11-13
6783,10000,197553,10.67,48,Default,2024-12-04
6784,10000,945643,22.59,36,Default,2024-11-23
6785,10000,392227,23.08,6,Acive,2024-08-26
6786,10000,758091,11.44,6,Default,2025-05-09
6787,10000,288840,8.41,36,Default,2026-02-25
6788,10000,451392,11.34,36,Default,2025-02-21
6789,10000,242902,20.54,24,Default,2024-07-22
6790,10000,871274,15.24,12,Default,2025-04-18
6791,10000,774433,20.75,48,Acive,2025-07-18
6792,10000,401230,17.46,12,Closed,2025-05-27
6793,10000,920497,18.24,12,Default,2025-10-23
6794,10000,76857,9.78,48,Default,2024-10-22
6795,10000,353189,20.8,24,Closed,2024-12-08
6796,10000,540795,22.35,48,Closed,2024-12-04
6797,10000,912370,14.0,48,Closed,2025-01-14
6798,10000,212976,15.37,24,Closed,2026-01-03
6799,10000,735211,18.99,12,Default,2026-01-30
6800,10000,842407,11.34,12,Acive,2026-04-07
6801,10000,67084,10.35,36,Acive,2026-01-05
6802,10000,801466,8.39,12,Closed,2025-09-22
6803,10000,969642,9.96,36,Closed,2025-08-13
6804,10000,904368,12.84,48,Default,2025-01-28
6805,10000,858196,16.37,12,Default,2024-07-06
6806,10000,367320,17.81,6,Closed,2026-04-19
6807,10000,781918,15.65,12,Closed,2025-09-22
6808,10000,658657,16.28,12,Closed,2024-06-19
6809,10000,125054,19.85,12,Acive,2025-08-11
6810,10000,193780,12.58,12,Closed,2025-08-21
6811,10000,91186,13.17,36,Closed,2026-03-08
6812,10000,60058,21.83,48,Closed,2024-07-03
6813,10000,826844,16.12,12,Default,2025-01-27
6814,10000,179375,18.59,24,Acive,2024-10-16
6815,10000,458098,22.84,48,Acive,2025-08-21
6816,10000,110539,8.62,36,Closed,2025-10-28
6817,10000,922855,14.9,6,Closed,2025-09-28
6818,10000,489008,20.09,36,Default,2025-02-11
6819,10000,207259,20.1,36,Acive,2025-04-03
6820,10000,938204,18.91,12,Acive,2024-11-02
6821,10000,936103,10.08,24,Default,2024-11-09
6822,10000,886343,9.75,24,Acive,2024-11-16
6823,10000,568909,17.56,24,Closed,2024-10-07
6824,10000,327969,15.47,36,Closed,2024-08-24
6825,10000,880266,12.06,6,Default,2025-08-23
6826,10000,232347,9.72,6,Closed,2025-01-18
6827,10000,432317,21.83,24,Acive,2025-06-02
6828,10000,860595,11.36,48,Default,2026-03-31
6829,10000,285616,16.42,12,Default,2024-12-28
6830,10000,199870,9.2,24,Closed,2026-01-07
6831,10000,860759,14.61,12,Default,2026-03-21
6832,10000,130222,12.99,12,Closed,2025-11-10
6833,10000,630560,8.7,48,Closed,2026-02-09
6834,10000,836774,13.67,12,Closed,2026-04-13
6835,10000,412513,19.9,6,Acive,2024-06-13
6836,10000,237413,19.35,12,Closed,2025-03-08
6837,10000,419597,14.24,24,Closed,2024-12-10
6838,10000,527595,12.06,48,Closed,2024-08-11
6839,10000,72996,21.79,6,Closed,2024-06-15
6840,10000,316205,21.26,6,Default,2024-07-14
6841,10000,762719,12.6,12,Default,2025-06-07
6842,10000,648720,9.68,12,Closed,2025-01-10
6843,10000,921702,23.36,6,Default,2025-05-24
6844,10000,994604,19.16,12,Closed,2024-12-09
6845,10000,325367,12.02,12,Closed,2025-09-06
6846,10000,241956,19.35,6,Closed,2024-07-22
6847,10000,239458,16.63,48,Acive,2025-09-29
6848,10000,483014,15.31,36,Acive,2026-04-23
6849,10000,208074,14.79,6,Acive,2024-09-11
6850,10000,718972,22.55,36,Default,2024-09-17
6851,10000,891343,10.58,48,Default,2024-06-12
6852,10000,491615,19.72,6,Closed,2025-11-26
6853,10000,413718,20.43,24,Acive,2024-10-18
6854,10000,348109,21.99,36,Default,2025-12-03
6855,10000,933017,8.12,24,Acive,2025-09-18
6856,10000,669115,14.42,48,Default,2025-08-28
6857,10000,154494,12.95,24,Acive,2025-10-13
6858,10000,884708,21.41,6,Acive,2024-12-14
6859,10000,148730,21.17,48,Acive,2024-09-14
6860,10000,816286,10.82,48,Acive,2025-07-31
6861,10000,156679,21.39,24,Default,2024-09-10
6862,10000,696594,11.05,6,Closed,2024-07-25
6863,10000,826050,22.08,48,Closed,2024-11-11
6864,10000,61471,20.73,6,Acive,2025-04-29
6865,10000,148391,21.63,12,Acive,2026-03-08
6866,10000,175114,21.55,48,Acive,2025-04-23
6867,10000,144027,17.91,12,Closed,2024-11-22
6868,10000,776649,19.66,12,Acive,2025-10-05
6869,10000,268638,11.71,24,Acive,2026-02-28
6870,10000,376575,15.02,24,Closed,2026-02-11
6871,10000,737153,21.83,36,Closed,2025-10-09
6872,10000,188872,13.24,12,Default,2024-08-31
6873,10000,277743,8.07,48,Acive,2025-08-29
6874,10000,175528,16.68,12,Closed,2025-07-16
6875,10000,764023,15.75,6,Default,2026-01-01
6876,10000,265511,11.56,24,Closed,2025-05-18
6877,10000,438929,19.31,48,Acive,2024-06-18
6878,10000,659410,8.16,24,Acive,2025-01-26
6879,10000,660133,15.03,6,Acive,2024-10-20
6880,10000,111510,22.97,36,Default,2025-04-14
6881,10000,635157,14.62,48,Closed,2025-11-13
6882,10000,728386,20.18,48,Acive,2024-11-20
6883,10000,829343,23.03,6,Default,2025-12-25
6884,10000,273208,19.2,24,Closed,2024-05-28
6885,10000,800257,15.12,36,Closed,2026-05-09
6886,10000,789462,9.3,12,Default,2026-02-20
6887,10000,767103,11.84,6,Acive,2024-07-16
6888,10000,961268,14.87,12,Default,2025-11-28
6889,10000,518004,19.79,36,Acive,2025-12-16
6890,10000,116715,19.51,48,Closed,2024-05-20
6891,10000,942841,11.01,24,Acive,2024-07-11
6892,10000,912678,17.79,24,Default,2025-03-25
6893,10000,674861,12.84,24,Acive,2025-03-19
6894,10000,960782,19.14,12,Acive,2026-02-22
6895,10000,525161,15.4,36,Acive,2024-12-31
6896,10000,362772,19.12,36,Acive,2025-09-22
6897,10000,614192,19.2,24,Closed,2025-06-20
6898,10000,153997,8.05,6,Default,2024-09-19
6899,10000,939690,20.26,12,Acive,2024-09-08
6900,10000,293414,12.23,36,Default,2025-07-30
6901,10000,185446,20.8,48,Acive,2026-02-23
6902,10000,438710,8.29,36,Default,2025-03-10
6903,10000,344000,20.35,36,Default,2025-06-23
6904,10000,595901,16.92,48,Acive,2024-07-01
6905,10000,688089,15.43,24,Default,2026-04-13
6906,10000,781299,12.25,6,Default,2026-02-16
6907,10000,427521,12.83,6,Acive,2026-02-19
6908,10000,273876,18.6,6,Default,2025-09-25
6909,10000,954649,20.03,12,Acive,2025-02-26
6910,10000,369875,17.8,48,Default,2025-07-04
6911,10000,330151,19.26,36,Closed,2024-06-23
6912,10000,264709,21.45,6,Acive,2024-09-21
6913,10000,371048,20.0,36,Closed,2026-04-20
6914,10000,185054,17.14,12,Acive,2026-03-28
6915,10000,490744,12.13,36,Acive,2025-07-13
6916,10000,672882,21.25,24,Default,2024-08-20
6917,10000,898248,20.71,36,Closed,2026-01-04
6918,10000,515966,16.41,24,Closed,2026-01-02
6919,10000,736300,21.11,36,Acive,2026-03-19
6920,10000,471029,17.79,6,Default,2024-08-23
6921,10000,208911,13.43,48,Acive,2026-01-09
6922,10000,624793,10.68,24,Acive,2024-12-20
6923,10000,807995,22.12,12,Default,2024-09-30
6924,10000,279810,11.73,6,Acive,2024-06-27
6925,10000,733311,13.9,12,Closed,2025-09-08
6926,10000,291470,16.99,6,Acive,2025-02-11
6927,10000,509860,17.43,24,Acive,2025-05-22
6928,10000,161275,9.78,12,Default,2025-07-31
6929,10000,275235,8.43,6,Acive,2024-07-16
6930,10000,515035,21.09,24,Closed,2024-08-24
6931,10000,431206,18.19,48,Closed,2025-03-07
6932,10000,461253,20.54,24,Closed,2025-07-11
6933,10000,678001,14.98,24,Closed,2025-05-02
6934,10000,470384,13.53,6,Default,2025-04-08
6935,10000,532840,10.99,6,Default,2026-02-06
6936,10000,665358,8.91,24,Closed,2025-08-21
6937,10000,640921,23.09,24,Closed,2024-05-24
6938,10000,282725,23.46,36,Closed,2025-10-07
6939,10000,145823,21.68,12,Default,2025-07-05
6940,10000,784608,10.94,48,Default,2025-02-27
6941,10000,737739,19.73,36,Default,2025-02-27
6942,10000,936769,23.13,12,Default,2025-05-19
6943,10000,679604,12.19,36,Closed,2025-03-01
6944,10000,522386,12.88,48,Default,2025-10-08
6945,10000,297559,21.23,36,Default,2024-05-21
6946,10000,244451,15.05,48,Closed,2024-09-16
6947,10000,217061,14.73,36,Default,2024-08-30
6948,10000,255912,21.96,6,Closed,2026-01-27
6949,10000,529280,16.01,48,Closed,2025-04-14
6950,10000,117437,23.64,36,Closed,2025-10-30
6951,10000,306093,18.26,36,Default,2024-07-27
6952,10000,154792,21.92,36,Default,2024-11-20
6953,10000,121091,20.21,6,Default,2024-10-06
6954,10000,236775,23.08,36,Default,2024-11-19
6955,10000,233245,20.35,24,Acive,2026-03-19
6956,10000,183367,23.26,12,Default,2025-12-15
6957,10000,668534,17.72,48,Default,2026-03-14
6958,10000,791930,17.2,24,Closed,2026-01-25
6959,10000,383088,10.52,24,Closed,2025-09-28
6960,10000,111853,13.81,24,Acive,2025-02-14
6961,10000,140505,23.99,48,Closed,2025-01-16
6962,10000,577890,12.13,36,Acive,2025-05-29
6963,10000,534405,20.18,36,Closed,2024-08-13
6964,10000,85297,20.04,24,Acive,2025-12-28
6965,10000,696920,13.76,6,Default,2026-02-15
6966,10000,585889,17.96,6,Default,2025-11-18
6967,10000,141246,15.18,6,Closed,2024-05-30
6968,10000,635286,18.91,12,Closed,2024-05-27
6969,10000,652003,21.18,48,Closed,2025-09-23
6970,10000,228879,21.3,36,Closed,2024-12-23
6971,10000,399231,23.26,12,Acive,2024-06-24
6972,10000,371540,11.52,24,Closed,2025-11-06
6973,10000,559682,12.87,12,Acive,2024-06-01
6974,10000,581064,16.14,6,Closed,2025-02-26
6975,10000,368713,21.34,12,Default,2024-06-03
6976,10000,860967,15.34,24,Closed,2024-07-27
6977,10000,162284,14.33,48,Closed,2025-08-26
6978,10000,757134,15.6,6,Default,2025-11-14
6979,10000,766177,17.77,36,Acive,2025-11-19
6980,10000,110518,23.87,6,Acive,2026-04-22
6981,10000,653696,19.13,6,Acive,2024-07-13
6982,10000,764970,17.65,48,Acive,2024-07-20
6983,10000,570749,11.8,6,Closed,2024-07-02
6984,10000,580881,18.63,36,Acive,2024-12-27
6985,10000,882336,16.37,48,Closed,2025-06-15
6986,10000,540325,23.46,12,Acive,2025-09-16
6987,10000,922853,8.66,12,Closed,2026-04-12
6988,10000,477661,8.52,24,Closed,2025-07-31
6989,10000,594063,15.65,12,Default,2026-03-11
6990,10000,850417,20.58,36,Acive,2024-05-26
6991,10000,606412,14.47,6,Acive,2025-11-19
6992,10000,864596,11.22,48,Closed,2024-08-27
6993,10000,999838,8.15,36,Closed,2026-03-29
6994,10000,261203,10.59,12,Acive,2025-02-20
6995,10000,818683,13.95,24,Closed,2024-12-29
6996,10000,496235,15.29,48,Acive,2026-02-19
6997,10000,166089,20.25,24,Closed,2024-10-24
6998,10000,614584,9.16,48,Acive,2025-08-30
6999,10000,206919,17.12,48,Acive,2025-03-28
7000,10000,305281,10.99,24,Acive,2025-01-03
7001,10000,318390,20.87,6,Default,2025-03-22
7002,10000,211276,20.72,24,Acive,2024-09-23
7003,10000,905165,21.61,48,Closed,2025-04-30
7004,10000,997474,18.92,6,Closed,2024-10-02
7005,10000,544414,14.76,36,Default,2024-12-03
7006,10000,481419,11.97,48,Default,2025-12-15
7007,10000,115898,13.26,12,Closed,2024-09-19
7008,10000,101233,13.52,36,Closed,2026-03-09
7009,10000,122426,11.75,24,Closed,2025-04-09
7010,10000,355739,19.89,36,Acive,2025-06-10
7011,10000,930733,18.03,6,Acive,2026-03-23
7012,10000,704586,11.19,48,Acive,2026-04-27
7013,10000,459800,17.05,48,Acive,2025-11-12
